"Cycle";"Block";"Population";"Treatment";"Plates_nbr";"Replicate";"Env";"Pop_type";"Sex_struct";"Day";"Total_assay";"Total_assay_2";"Tot_per_worm";"Fec_today";"Total_fec";"Herm_alive_today";"Herm_dead";"Herm_killed";"Male_alive_today";"Male_dead";"Male_killed";"Herm_alive_yesterday";"Male_alive_yesterday";"Fec_yesterday";"Herm_mortality";"Male_mortality";"Trt_3";"Trt_6";"Rep2"
6;"3";"D00_R3";"M";32;"B";"Evolved";"Ancestral";"Dioecious";"5";2034;1092;406,8;188,4;942;5;0;0;5;0;0;5;5;188,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 B"
6;"3";"D00_R3";"M";32;"C";"Evolved";"Ancestral";"Dioecious";"3";2658;1510;531,6;71,2;356;5;0;0;5;0;0;5;5;71,2;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 C"
6;"3";"D00_R3";"M";32;"C";"Evolved";"Ancestral";"Dioecious";"4";2658;1510;531,6;230,8;1154;5;0;0;5;0;0;5;5;230,8;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 C"
6;"3";"D00_R3";"M";32;"C";"Evolved";"Ancestral";"Dioecious";"5";2658;1510;531,6;229,6;1148;5;0;0;4;0;0;5;5;229,6;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 C"
6;"3";"D00_R3";"M";32;"D";"Evolved";"Ancestral";"Dioecious";"3";2220;1330;444;74,8;374;5;0;0;5;0;0;5;5;74,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 D"
6;"3";"D00_R3";"M";32;"D";"Evolved";"Ancestral";"Dioecious";"4";2220;1330;444;191,2;956;5;0;0;5;0;0;5;5;191,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 D"
6;"3";"D00_R3";"M";32;"D";"Evolved";"Ancestral";"Dioecious";"5";2220;1330;444;178;890;5;0;0;5;0;0;5;5;178;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 D"
6;"3";"D00_R3";"M";32;"E";"Evolved";"Ancestral";"Dioecious";"3";1696;1062;424;53,5;214;4;1;0;5;0;0;5;5;42,8;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 E"
6;"3";"D00_R3";"M";32;"E";"Evolved";"Ancestral";"Dioecious";"4";1696;1062;424;212;848;4;0;0;5;0;0;4;5;212;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 E"
6;"3";"D00_R3";"M";32;"E";"Evolved";"Ancestral";"Dioecious";"5";1696;1062;424;158,5;634;4;0;0;4;0;0;4;5;158,5;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 E"
6;"3";"D00_R3";"M";32;"F";"Evolved";"Ancestral";"Dioecious";"3";2050;1318;410;76,4;382;5;0;0;4;0;0;5;5;76,4;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 F"
6;"3";"D00_R3";"M";32;"F";"Evolved";"Ancestral";"Dioecious";"4";2050;1318;410;187,2;936;5;0;0;4;0;0;5;4;187,2;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 F"
6;"3";"D00_R3";"M";32;"F";"Evolved";"Ancestral";"Dioecious";"5";2050;1318;410;146,4;732;5;0;0;4;0;0;5;4;146,4;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 F"
6;"3";"D00_R3";"M";32;"G";"Evolved";"Ancestral";"Dioecious";"3";2406;1544;481,2;92,8;464;5;0;0;5;0;0;5;5;92,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 G"
6;"3";"D00_R3";"M";32;"G";"Evolved";"Ancestral";"Dioecious";"4";2406;1544;481,2;216;1080;5;0;0;5;0;0;5;5;216;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 G"
6;"3";"D00_R3";"M";32;"G";"Evolved";"Ancestral";"Dioecious";"5";2406;1544;481,2;172,4;862;5;0;0;5;0;0;5;5;172,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 G"
6;"3";"D00_R3";"M";32;"H";"Evolved";"Ancestral";"Dioecious";"3";1770;1208;442,5;131,5;526;4;1;0;5;0;0;5;5;105,2;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 H"
6;"3";"D00_R3";"M";32;"H";"Evolved";"Ancestral";"Dioecious";"4";1770;1208;442,5;170,5;682;4;0;0;5;0;0;4;5;170,5;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 H"
6;"3";"D00_R3";"M";32;"H";"Evolved";"Ancestral";"Dioecious";"5";1770;1208;442,5;140,5;562;4;0;0;4;0;0;4;5;140,5;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 H"
6;"3";"D00_R3";"M";32;"I";"Evolved";"Ancestral";"Dioecious";"3";2554;1684;510,8;103,6;518;5;0;0;5;0;0;5;5;103,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 I"
6;"3";"D00_R3";"M";32;"I";"Evolved";"Ancestral";"Dioecious";"4";2554;1684;510,8;233,2;1166;5;0;0;5;0;0;5;5;233,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 I"
6;"3";"D00_R3";"M";32;"I";"Evolved";"Ancestral";"Dioecious";"5";2554;1684;510,8;174;870;5;0;0;5;0;0;5;5;174;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 I"
6;"3";"D00_R3";"M";32;"K";"Evolved";"Ancestral";"Dioecious";"3";2654;1812;530,8;123,2;616;5;0;0;5;0;0;5;5;123,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 K"
6;"3";"D00_R3";"M";32;"K";"Evolved";"Ancestral";"Dioecious";"4";2654;1812;530,8;239,2;1196;5;0;0;5;0;0;5;5;239,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 K"
6;"3";"D00_R3";"M";32;"K";"Evolved";"Ancestral";"Dioecious";"5";2654;1812;530,8;168,4;842;5;0;0;5;0;0;5;5;168,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 K"
6;"4";"A00_R1";"H";3;"A";"Evolved";"Ancestral";"Androdioecious";"3";1442;1258;297,6;70,8;354;5;0;0;0;0;0;5;0;70,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"H";3;"A";"Evolved";"Ancestral";"Androdioecious";"4";1442;1258;297,6;180,8;904;5;0;0;0;0;0;5;0;180,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"H";3;"A";"Evolved";"Ancestral";"Androdioecious";"5";1442;1258;297,6;46;184;4;0;0;0;0;0;5;0;36,8;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"H";3;"B";"Evolved";"Ancestral";"Androdioecious";"3";1842;1538;368,4;90,8;454;5;0;0;0;0;0;5;0;90,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"H";3;"B";"Evolved";"Ancestral";"Androdioecious";"4";1842;1538;368,4;216,8;1084;5;0;0;0;0;0;5;0;216,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"H";3;"B";"Evolved";"Ancestral";"Androdioecious";"5";1842;1538;368,4;60,8;304;5;0;0;0;0;0;5;0;60,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"H";3;"C";"Evolved";"Ancestral";"Androdioecious";"3";1586;1282;317,2;86,4;432;5;0;0;0;0;0;5;0;86,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"H";3;"C";"Evolved";"Ancestral";"Androdioecious";"4";1586;1282;317,2;170;850;5;0;0;0;0;0;5;0;170;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"H";3;"C";"Evolved";"Ancestral";"Androdioecious";"5";1586;1282;317,2;60,8;304;5;0;0;0;0;0;5;0;60,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"H";3;"D";"Evolved";"Ancestral";"Androdioecious";"3";1708;1290;341,6;81,6;408;5;0;0;0;0;0;5;0;81,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"H";3;"D";"Evolved";"Ancestral";"Androdioecious";"4";1708;1290;341,6;176,4;882;5;0;0;0;0;0;5;0;176,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"H";3;"D";"Evolved";"Ancestral";"Androdioecious";"5";1708;1290;341,6;83,6;418;5;0;0;0;0;0;5;0;83,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"H";3;"E";"Evolved";"Ancestral";"Androdioecious";"3";1154;1070;230,8;108,8;544;5;0;0;0;0;0;5;0;108,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"H";3;"E";"Evolved";"Ancestral";"Androdioecious";"4";1154;1070;230,8;105,2;526;5;0;0;0;0;0;5;0;105,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"H";3;"E";"Evolved";"Ancestral";"Androdioecious";"5";1154;1070;230,8;16,8;84;5;0;0;0;0;0;5;0;16,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"H";3;"F";"Evolved";"Ancestral";"Androdioecious";"3";1376;1286;344;128;512;4;0;0;0;0;0;5;0;102,4;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"H";3;"F";"Evolved";"Ancestral";"Androdioecious";"4";1376;1286;344;193,5;774;4;0;0;0;0;0;4;0;193,5;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"H";3;"F";"Evolved";"Ancestral";"Androdioecious";"5";1376;1286;344;22,5;90;4;0;0;0;0;0;4;0;22,5;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"H";3;"G";"Evolved";"Ancestral";"Androdioecious";"3";1354;1314;270,8;112,8;564;5;0;0;0;0;0;5;0;112,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"H";3;"G";"Evolved";"Ancestral";"Androdioecious";"4";1354;1314;270,8;150;750;5;0;0;0;0;0;5;0;150;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"H";3;"G";"Evolved";"Ancestral";"Androdioecious";"5";1354;1314;270,8;8;40;5;0;0;0;0;0;5;0;8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"H";3;"H";"Evolved";"Ancestral";"Androdioecious";"3";1294;1212;262,9;122;610;5;0;0;0;0;0;5;0;122;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"H";3;"H";"Evolved";"Ancestral";"Androdioecious";"4";1294;1212;262,9;120,4;602;5;0;0;0;0;0;5;0;120,4;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"H";3;"H";"Evolved";"Ancestral";"Androdioecious";"5";1294;1212;262,9;20,5;82;4;1;0;0;0;0;5;0;16,4;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"H";3;"I";"Evolved";"Ancestral";"Androdioecious";"3";1686;1626;337,2;138;690;5;0;0;0;0;0;5;0;138;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"H";3;"I";"Evolved";"Ancestral";"Androdioecious";"4";1686;1626;337,2;187,2;936;5;0;0;0;0;0;5;0;187,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"H";3;"I";"Evolved";"Ancestral";"Androdioecious";"5";1686;1626;337,2;12;60;5;0;0;0;0;0;5;0;12;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"H";3;"K";"Evolved";"Ancestral";"Androdioecious";"3";1746;1624;355,3;147,6;738;5;0;0;0;0;0;5;0;147,6;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R1";"H";3;"K";"Evolved";"Ancestral";"Androdioecious";"4";1746;1624;355,3;177,2;886;5;0;0;0;0;0;5;0;177,2;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R1";"H";3;"K";"Evolved";"Ancestral";"Androdioecious";"5";1746;1624;355,3;30,5;122;4;0;0;0;0;0;5;0;24,4;20;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"3";2370;1344;474;54,4;272;5;0;0;5;0;0;5;5;54,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"4";2370;1344;474;214,4;1072;5;0;0;5;0;0;5;5;214,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"M";28;"A";"Evolved";"Ancestral";"Androdioecious";"5";2370;1344;474;205,2;1026;5;0;0;5;0;0;5;5;205,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 A"
6;"4";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"3";1802;1008;450,5;60;240;4;1;0;4;1;0;5;5;48;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"4";1802;1008;450,5;192;768;4;0;0;4;0;0;4;4;192;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"M";28;"B";"Evolved";"Ancestral";"Androdioecious";"5";1802;1008;450,5;198,5;794;4;0;0;4;0;0;4;4;198,5;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 B"
6;"4";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"3";1832;892;366,4;12;60;5;0;0;4;0;0;5;5;12;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"4";1832;892;366,4;166,4;832;5;0;0;4;0;0;5;4;166,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"M";28;"C";"Evolved";"Ancestral";"Androdioecious";"5";1832;892;366,4;188;940;5;0;0;4;0;0;5;4;188;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 C"
6;"4";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"3";2276;1230;455,2;72;360;5;0;0;5;0;0;5;5;72;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"4";2276;1230;455,2;174;870;5;0;0;5;0;0;5;5;174;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"M";28;"D";"Evolved";"Ancestral";"Androdioecious";"5";2276;1230;455,2;209,2;1046;5;0;0;5;0;0;5;5;209,2;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 D"
6;"4";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"3";2564;1244;512,8;81,2;406;5;0;0;5;0;0;5;5;81,2;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"4";2564;1244;512,8;167,6;838;5;0;0;5;0;0;5;5;167,6;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"M";28;"E";"Evolved";"Ancestral";"Androdioecious";"5";2564;1244;512,8;264;1320;5;0;0;3;2;0;5;5;264;0;40;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 E"
6;"4";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"3";2572;1662;514,4;122;610;5;0;0;5;0;0;5;5;122;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"4";2572;1662;514,4;210,4;1052;5;0;0;5;0;0;5;5;210,4;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"M";28;"F";"Evolved";"Ancestral";"Androdioecious";"5";2572;1662;514,4;182;910;5;0;0;5;0;0;5;5;182;0;0;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 F"
6;"4";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"3";2556;1574;458,733333333333;81,6666666666667;490;6;0;0;5;0;0;6;5;81,6666666666667;16,6666666666667;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"4";2556;1574;458,733333333333;180,666666666667;1084;6;0;0;4;0;0;6;5;180,666666666667;16,6666666666667;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"M";28;"G";"Evolved";"Ancestral";"Androdioecious";"5";2556;1574;458,733333333333;196,4;982;5;1;0;4;0;0;6;4;163,666666666667;16,6666666666667;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 G"
6;"4";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"3";2864;1586;572,8;114,4;572;5;0;0;5;0;0;5;5;114,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"4";2864;1586;572,8;202,8;1014;5;0;0;5;0;0;5;5;202,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"M";28;"H";"Evolved";"Ancestral";"Androdioecious";"5";2864;1586;572,8;255,6;1278;5;0;0;4;0;0;5;5;255,6;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 H"
6;"4";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"3";2442;1658;578,6;127,6;638;5;0;0;5;0;0;5;5;127,6;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"4";2442;1658;578,6;255;1020;4;0;0;4;0;0;5;5;204;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"M";28;"I";"Evolved";"Ancestral";"Androdioecious";"5";2442;1658;578,6;196;784;4;0;0;4;0;0;4;4;196;20;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 I"
6;"4";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"3";2652;1630;530,4;131,2;656;5;0;0;5;0;0;5;5;131,2;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"4";2652;1630;530,4;194,8;974;5;0;0;4;0;0;5;5;194,8;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R1";"M";28;"K";"Evolved";"Ancestral";"Androdioecious";"5";2652;1630;530,4;204,4;1022;5;0;0;4;0;0;5;4;204,4;0;20;"M_Androdioecious";"M_Androdioecious_Ancestral";"A00_R1 4 K"
6;"4";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"3";1608;1514;321,6;105,6;528;5;0;0;0;0;0;5;0;105,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 A"
6;"4";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"4";1608;1514;321,6;197,2;986;5;0;0;0;0;0;5;0;197,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 A"
6;"4";"A00_R2";"H";11;"A";"Evolved";"Ancestral";"Androdioecious";"5";1608;1514;321,6;18,8;94;5;0;0;0;0;0;5;0;18,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 A"
6;"4";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"3";1480;1390;296;118,8;594;5;0;0;0;0;0;5;0;118,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 B"
6;"4";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"4";1480;1390;296;159,2;796;5;0;0;0;0;0;5;0;159,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 B"
6;"4";"A00_R2";"H";11;"B";"Evolved";"Ancestral";"Androdioecious";"5";1480;1390;296;18;90;5;0;0;0;0;0;5;0;18;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 B"
6;"4";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"3";2230;1710;446;121,2;606;5;0;0;0;0;0;5;0;121,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 C"
6;"4";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"4";2230;1710;446;220,8;1104;5;0;0;0;0;0;5;0;220,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 C"
6;"4";"A00_R2";"H";11;"C";"Evolved";"Ancestral";"Androdioecious";"5";2230;1710;446;104;520;5;0;0;0;0;0;5;0;104;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 C"
6;"4";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"3";1668;1496;333,6;136,8;684;5;0;0;0;0;0;5;0;136,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 D"
6;"4";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"4";1668;1496;333,6;162,4;812;5;0;0;0;0;0;5;0;162,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 D"
6;"4";"A00_R2";"H";11;"D";"Evolved";"Ancestral";"Androdioecious";"5";1668;1496;333,6;34,4;172;5;0;0;0;0;0;5;0;34,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 D"
6;"4";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"3";1892;1460;378,4;107,2;536;5;0;0;0;0;0;5;0;107,2;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 E"
6;"4";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"4";1892;1460;378,4;184,8;924;5;0;0;0;0;0;5;0;184,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 E"
6;"4";"A00_R2";"H";11;"E";"Evolved";"Ancestral";"Androdioecious";"5";1892;1460;378,4;86,4;432;5;0;0;0;0;0;5;0;86,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 E"
6;"4";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"3";1570;1542;314;141,6;708;5;0;0;0;0;0;5;0;141,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 F"
6;"4";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"4";1570;1542;314;166,8;834;5;0;0;0;0;0;5;0;166,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 F"
6;"4";"A00_R2";"H";11;"F";"Evolved";"Ancestral";"Androdioecious";"5";1570;1542;314;5,6;28;5;0;0;0;0;0;5;0;5,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 F"
6;"4";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"3";1646;1612;329,2;200;1000;5;0;0;0;0;0;5;0;200;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 G"
6;"4";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"4";1646;1612;329,2;122,4;612;5;0;0;0;0;0;5;0;122,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 G"
6;"4";"A00_R2";"H";11;"G";"Evolved";"Ancestral";"Androdioecious";"5";1646;1612;329,2;6,8;34;5;0;0;0;0;0;5;0;6,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 G"
6;"4";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"3";1698;1448;339,6;133,6;668;5;0;0;0;0;0;5;0;133,6;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 H"
6;"4";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"4";1698;1448;339,6;156;780;5;0;0;0;0;0;5;0;156;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 H"
6;"4";"A00_R2";"H";11;"H";"Evolved";"Ancestral";"Androdioecious";"5";1698;1448;339,6;50;250;5;0;0;0;0;0;5;0;50;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 H"
6;"4";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"3";1656;1612;331,2;244;1220;5;0;0;0;0;0;5;0;244;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 I"
6;"4";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"4";1656;1612;331,2;78,4;392;5;0;0;0;0;0;5;0;78,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 I"
6;"4";"A00_R2";"H";11;"I";"Evolved";"Ancestral";"Androdioecious";"5";1656;1612;331,2;8,8;44;5;0;0;0;0;0;5;0;8,8;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 I"
6;"4";"A00_R2";"H";11;"K";"Evolved";"Ancestral";"Androdioecious";"3";1306;1144;261,2;182,4;912;5;0;0;0;0;0;5;0;182,4;0;NA;"H_Androdioecious";"H_Androdioecious_Ancestral";"A00_R2 4 K"
